Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
2,c3,Default,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,bwa_mem,0.7.17.2,ok,8.0000000,32212.0000000,4748.0000000,10455418715913.0000000,32212254720.0000000,25428635648.0000000
1,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,snpEff_build_gb,4.3+T.galaxy4,error,,,,,,
2,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,snpEff_build_gb,4.3+T.galaxy4,ok,1.0000000,51539.0000000,159.0000000,147995033479.0000000,51539607552.0000000,4540301312.0000000
0,N/A,Unknown,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,bwa_mem,0.7.17.2,ok,8.0000000,32212.0000000,4656.0000000,10473341695006.0000000,32212254720.0000000,20858503168.0000000
2,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,multiqc,1.11+galaxy0,ok,1.0000000,12240.0000000,3.0000000,2577661099.0000000,12240654336.0000000,82784256.0000000
0,N/A,Unknown,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,snpEffx,4.3+T.galaxy1,ok,1.0000000,12884.0000000,4.0000000,4107408658.0000000,12884901888.0000000,181903360.0000000
0,N/A,Unknown,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,multiqc,1.11+galaxy0,ok,1.0000000,12240.0000000,3.0000000,2543841362.0000000,12240654336.0000000,83083264.0000000
1,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,multiqc,1.11+galaxy0,ok,1.0000000,12240.0000000,3.0000000,2561455810.0000000,12240654336.0000000,82509824.0000000
1,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_indelqual,2.1.5+galaxy0,ok,1.0000000,12240.0000000,155.0000000,149681153297.0000000,12240654336.0000000,2962456576.0000000
1,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,fastp,0.23.2+galaxy0,ok,4.0000000,16320.0000000,98.0000000,366749119464.0000000,16320872448.0000000,4223524864.0000000
1,c3,Default,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,bwa_mem,0.7.17.2,ok,8.0000000,32212.0000000,4746.0000000,10430637278674.0000000,32212254720.0000000,25770348544.0000000
0,N/A,Unknown,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_filter,2.1.5+galaxy0,ok,1.0000000,16320.0000000,1.0000000,207319600.0000000,16320872448.0000000,13946880.0000000
0,N/A,Unknown,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,snpEff_build_gb,4.3+T.galaxy4,ok,1.0000000,51539.0000000,168.0000000,150472903179.0000000,51539607552.0000000,4536549376.0000000
0,N/A,Unknown,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,multiqc,1.11+galaxy0,ok,1.0000000,12240.0000000,3.0000000,2516864236.0000000,12240654336.0000000,83726336.0000000
2,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,picard_MarkDuplicates,2.18.2.2,ok,3.0000000,12884.0000000,758.0000000,1748161647654.0000000,12884901888.0000000,12203372544.0000000
2,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,bwa_mem,0.7.17.2,ok,8.0000000,32212.0000000,5022.0000000,10783906763620.0000000,32212254720.0000000,25478291456.0000000
0,N/A,Unknown,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_indelqual,2.1.5+galaxy0,ok,1.0000000,12240.0000000,155.0000000,149540787395.0000000,12240654336.0000000,2962391040.0000000
